codigoOC;FechaEnvioOC;NombreOC;DescripcionOC;EstadoOC;ProcedenciaOC;MonedaOC;MontoNetoOC;DescuentosOC;CargosOC;ImpuestosOC;MontoTotalOC;ImpuestosOC_CLP;MontoNetoOC_CLP;MetodoPago;TipoDespacho;Financiamiento;UnidadCompra;UnidadCompraRUT;RegionUnidadCompra;entCode;Institucion;Sector;Proveedor;ProveedorRUT;ActividadProveedor;TamanoProveedor;RegionProveedor;RubroN1;RubroN2;RubroN3;CodigoProductoONU;ONUProducto;NombreItem;DescripcionItem;CantidadItem;UnidadMedida;MonedaItem;MontoNetoItem;DescuentoItem;CargosItem;ImpuestoEspecificoItem;MontoTotalItem;MontoNetoItemCLP
608-13211-SE22;14-03-2023 0:00:00;POC.COMPRA DE INSUMOS PARA BODEGA DE SUMINISTROS;AUTORIZA EL PAGO DE INSUMOS PARA BODEGA DE SUMINISTROS, SEGUN FACTURA N°461082, RES. EX. N° 9379 DE FECHA 23.12.2022, AUTORIZA PAGO.;Aceptada;Trato Directo;CLP;8960000;0;0;1702400;10662400;1702400;8960000;A 45 dias;Otra Forma de Despacho;22.04.005.003;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;COMERCIAL KENDALL (CHILE) LTDA;77.237.150-0;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento y suministros médicos;Productos quirúrgicos;Instrumentos quirúrgicos de corte, trampas y productos relacionados;42291609;Pinzas quirúrgicas;Pinzas quirúrgicas;XXXXXXX ADQUSICIÓN DE INSUMOS PARA UNIDAD DE ALMACENAMIENTO. (JAW LAP LIGASURE MARYLAND);32;Unidad no definida;CLP;280000;0;0;0;8960000;8960000
608-13916-SE22;03-01-2023 0:00:00;KCD_TERAPIA OXÍGENO NÍTRICO PARA INHALACIÓN;TERAPIA OXÍGENO NÍTRICO PARA INHALACIÓN (TERAPIA INOMAX) RES. EXENTA 7294 DE FECHA 12-10-2022 CONVENIO DESDE EL 01-08-2022 POR UN PERIODO DE 3 AÑOS SERVICIO DE ACUERDO A PRE-FACTURAS: 451-452-317-372-407-443/22 ARRIENDO DE 02 EQUIPO MENSUAL (USD 1200.-) INDICAR EN LA FACTURA LA ORDEN DE COMPRAS La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. Para consultas de estados de pago deberá ingresar a http] s://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado.;Recepcion Conforme;Trato Directo;CLP;5561504;0;0;1056685,76;6618189,76;1056685,76;5561504;A 45 dias;Otra Forma de Despacho, Ver Instruc;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;LINDE GAS CHILE S.A.;90.100.000-K;FABRICACION DE SUSTANCIAS QUIMICAS BASICAS, EXCEPTO ABONOS Y COMPUESTO| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Productos químicos industriales;Compuestos y mezclas;Derivados y compuestos orgánicos;12352102;Compuestos orgánicos nitrados o nitrosados;Compuestos orgánicos nitrados o nitrosados;CS40003 CONSUMO ÓXIDO NÍTRICO SEGÚN PREFACTURA 452/22 POR PACIENTE DE UCI NEONATAL EL 11-11-2022 (COBRO POR 6 HORAS CON VALOR DÓLAR $893.54.-);1;Unidad no definida;CLP;525402;0;0;0;525402;525402
608-13309-SE22;13-01-2023 0:00:00;AGP_08776-22_ADQ. ESTUDIOS MOLECULARES DE CANCER;AGP_08776-22_ADQ. ESTUDIOS MOLECULARES DE CANCER AL PULMON EGFR_ ALK_ROS1_PDL1 SERVICIO_CIRUGIA ADULTO  RUT PACIENTE_9.535.63X-X RES EXENTA 8776 28.11.2022;Recepcion Conforme;Trato Directo;CLP;947104;0;0;0;947104;0;947104;30 dias contra la recepcion conforme de la factura;Despachar según programa adjuntado ;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;UC CHRISTUS SERVICIOS CLINICOS SPA;99.573.490-7;COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| HOSPITALES Y CLINICAS;Grande;Región Metropolitana de Santiago;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121804;Laboratorios patológicos;Laboratorios patológicos;EX10018_ EGFR;1;Unidad no definida;CLP;420640;0;0;0;420640;420640
608-13854-SE22;03-01-2023 0:00:00;KCD_TRATAMIENTO DE RILES CON EQUIPOS EN COMODATO;SERVICIO DE TRATAMIENTO DE RILES CON EQUIPOS EN COMODATO RES.EX.6396 DE 24.08.2022 CUOTA 3/24 CORRESPONDIENTE DE 24.10.2022 A 23.11.2022 VALOR 92,13 UF MÁS IVA INDICAR EN LA FACTURA LA OC La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. Para consultas de estados de pago deberá ingresar a http] s://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado.;Recepcion Conforme;Trato Directo;CLP;3237891;0;0;615199,29;3853090,29;615199,29;3237891;A 45 dias;Otra Forma de Despacho, Ver Instruc;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;NCH CHILE S A;59.005.950-1;VENTA AL POR MAYOR DE PRODUCTOS QUIMICOS| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Mediana;Región Metropolitana de Santiago;Servicios de producción y fabricación industrial;Servicios de apoyo o soporte a la fabricación;Servicios de mantenimiento y reparación de equipo de fabricación;73152101;Servicio de mantenimiento de equipo de fabricación;Servicio de mantenimiento de equipo de fabricación;CS50194 TRATAMIENTO DE RILES CON EQUIPOS EN COMODATO;1;Unidad no definida;CLP;3237891;0;0;0;3237891;3237891
608-13219-SE22;14-03-2023 0:00:00;POC.COMPRA DE INSUMOS PARA BODEGA DE SUMINISTROS;AUTORIZA EL PAGO DE INSUMOS PARA BODEGA DE SUMINISTROS ASOCIADA A  FACTURA N° 590095 RES,EX. N° 09379 DE FECHA 23.12.2022.;Aceptada;Trato Directo;CLP;12950000;0;0;2460500;15410500;2460500;12950000;A 45 dias;Otra Forma de Despacho;22.04.005.003;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;COMERCIAL KENDALL (CHILE) LTDA;77.237.150-0;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento y suministros médicos;Productos quirúrgicos;Manipuladores y posicionadores quirúrgicos de implante y productos relacionados;42293406;Posicionadores quirúrgicos de implante;Posicionadores quirúrgicos de implante;XXXXXXX ADQUISICIÓN DE INSUMOS PARA UNIDAD DE ALMACENAMIENTO (LOAD SYS L-ENVPRO -16));1;Unidad no definida;CLP;800;0;0;0;800;800
608-13223-SE22;14-03-2023 0:00:00;POC.COMPRA DE INSUMOS PARA BODEGA DE SUMINISTROS;AUTORIZA EL PAGO DE INSUMOS PARA BODEGA DE SUMINISTROS, Según Res. Ex. N° 9379  de fecha 23.12.2022  (asociada a Factura N° 548658);Aceptada;Trato Directo;CLP;1400000;0;0;266000;1666000;266000;1400000;A 45 dias;Otra Forma de Despacho;2204004004;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;COMERCIAL KENDALL (CHILE) LTDA;77.237.150-0;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento y suministros médicos;Productos para imágenes y de medicina nuclear;Marcapasos cardiacos y productos relacionados;42203501;Accesorios o desfibriladores implantables o generadores de marcapasos cardíacos;Accesorios o desfibriladores implantables o genera;XXXXXXX ADQUISICIÓN DE INSUMOS PARA BODEGA  (CRTP W1TR05 SERENA CRTP MRI OUS);1;Unidad no definida;CLP;1400000;0;0;0;1400000;1400000
608-13035-SE22;14-03-2023 0:00:00;POC. COMPRA DE INSUMOS ;COMPRA DE SUMINISTROS PARA BODEGA DE ALMACENAMIENTO. SEGUN RESOLUCIÓN EXENTA N°09379 DE FECHA 23.12.2023.ASOCIADA A FACTURA N° 669369.;Enviada a Proveedor;Trato Directo;CLP;1750000;0;0;332500;2082500;332500;1750000;A 45 dias;Otra Forma de Despacho;22.04.005.003;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;COMERCIAL KENDALL (CHILE) LTDA;77.237.150-0;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento y suministros médicos;Productos de resucitación, anestesia y respiratorios;Productos de toracentesis;42272404;Unidad de drenaje de la cavidad pleural o accesorios;Unidad de drenaje de la cavidad pleural o accesori;XXXXXXX ADQUISICIÓN DE INSUMOS DE BODEGA DE ALMACENAMIENTO (AGUASEAL DUAL DRAIN );40;Unidad no definida;CLP;43750;0;0;0;1750000;1750000
608-13909-SE22;09-01-2023 0:00:00;KCD_01041-22_ARRIENDO BOMBAS DE JERINGA;ARRIENDO BOMBAS DE JERINGA RES.EX.1041 DE 11.02.2022 RES.MOD.N°1331 DE 09.03.2022 CUOTA 10/24 DEL 17-11-2022 AL 16-12-2022 INDICAR EN LA FACTURA LA OC La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. Para consultas de estados de pago deberá ingresar a http] s://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado.;Recepcion Conforme;Trato Directo;CLP;8166723;0;0;1551677,37;9718400,370000001;1551677,37;8166723;A 45 dias;Otra Forma de Despacho, Ver Instruc;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;COMERCIALIZADORA TERUMO CHILE LIMITADA;87.590.600-3;VENTA AL POR MAYOR DE INSTRUMENTOS CIENTIFICOS Y QUIRURGICOS| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento para laboratorios;Equipos e insumos para laboratorio;Bombas y conductos de laboratorio;41105104;Bombas de jeringa;Bombas de jeringa;CS60015 ARRIENDO 200 BOMBAS DE JERINGA ;1;Unidad no definida;CLP;8166723;0;0;0;8166723;8166723
608-13206-SE22;14-03-2023 0:00:00;poc. COMPRA DE INSUMOS PARA BODEGA DE SUMINISTROS;AUTORIZA EL PAGO COMPRA DE INSUMOS PARA BODEGA DE SUMINISTROS SEGUN FACTURA N° 372095, RES. EX. N°9379 DE FECHA 23.12.2022, QUE AUTORIZA PAGO.;Aceptada;Trato Directo;CLP;2348274;0;0;446172,06;2794446,06;446172,06;2348274;A 45 dias;Otra Forma de Despacho;22.04.005.003;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;COMERCIAL KENDALL (CHILE) LTDA;77.237.150-0;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento y suministros médicos;Productos para el cuidado de heridas;Cierres médicos de tejidos y productos relacionados;42312010;Grapadoras para cierre de piel;Grapadoras para cierre de piel;XXXXXXX ADQUISICIÓN DE INSUMOS PARA UNIDAD DE AMACENAMIENTO  GUIA 80-3.8 SINGLE USE LOADING );2;Unidad no definida;CLP;41201;0;0;0;82402;82402
608-13308-SE22;13-01-2023 0:00:00;AGP_08776-22_ADQ. ESTUDIOS MOLECULARES DE CANCER;AGP_08776-22_ADQ. ESTUDIOS MOLECULARES DE CANCER AL PULMON EGFR_ ALK_ROS1_PDL1 SERVICIO_CIRUGIA ADULTO  RUT PACIENTE_5.700.16X-X RES EXENTA 8776 28.11.2022;Recepcion Conforme;Trato Directo;CLP;947104;0;0;0;947104;0;947104;30 dias contra la recepcion conforme de la factura;Despachar según programa adjuntado ;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;UC CHRISTUS SERVICIOS CLINICOS SPA;99.573.490-7;COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| HOSPITALES Y CLINICAS;Grande;Región Metropolitana de Santiago;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121804;Laboratorios patológicos;Laboratorios patológicos;EX10013_ALK;1;Unidad no definida;CLP;175488;0;0;0;175488;175488
608-13309-SE22;13-01-2023 0:00:00;AGP_08776-22_ADQ. ESTUDIOS MOLECULARES DE CANCER;AGP_08776-22_ADQ. ESTUDIOS MOLECULARES DE CANCER AL PULMON EGFR_ ALK_ROS1_PDL1 SERVICIO_CIRUGIA ADULTO  RUT PACIENTE_9.535.63X-X RES EXENTA 8776 28.11.2022;Recepcion Conforme;Trato Directo;CLP;947104;0;0;0;947104;0;947104;30 dias contra la recepcion conforme de la factura;Despachar según programa adjuntado ;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;UC CHRISTUS SERVICIOS CLINICOS SPA;99.573.490-7;COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| HOSPITALES Y CLINICAS;Grande;Región Metropolitana de Santiago;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Laboratorios clínicos;85121804;Laboratorios patológicos;Laboratorios patológicos;EX10015_ PDL-1;1;Unidad no definida;CLP;175488;0;0;0;175488;175488
608-13919-SE22;02-02-2023 0:00:00;POC. INSUMOS DE LABORATORIO CLINICO;AUTORIZA EL PAGO POR ADQUSICIÓN DE INSUMOS DE LABORATORIO CLINICO . SEGÚN RESOLUCIÓN EXENTA N° 00500 DE FECHA 31.01.2023.;Recepcion Conforme;Trato Directo;CLP;1498800;0;0;284772;1783572;284772;1498800;A 45 dias;Otra Forma de Despacho;6222;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;PV EQUIP  SA;79.895.670-1;VENTA AL POR MAYOR DE MAQUINARIA, HERRAMIENTAS, EQUIPO Y MATERIALES N.| OTROS TIPOS DE VENTA AL POR MENOR NO REALIZADA EN ALMACENES N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento para laboratorios;Instrumentos de medida y experimentación;Reactivos de analizadores clínicos y diagnósticos;41116011;Reactivos de analizadores microbiológicos;Reactivos de analizadores microbiológicos;B050258 ADQUISICIÓN DE INSUMOS PARA UNIDAD DE LABORATORIO ;1800;Unidad no definida;CLP;770;0;0;0;1386000;1386000
608-13985-SE22;18-01-2023 0:00:00;POC. SERVICIO ALIMENTACIÓN FUNCIONARIO;SERVICIO DE ALIMENTACIÓN DE  FUNCIONARIOS CORRESPONDIENTE  AL  MES DE OCTUBRE 2022.;Recepcion Conforme;Trato Directo;CLP;111753700;0;0;21233203;132986903;21233203;111753700;A 45 dias;Otra Forma de Despacho;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;SODEXO CHILE SPA;94.623.000-6;OBRAS MENORES EN CONSTRUCCION (CONTRATISTAS, ALBANILES, CARPINTEROS)| MAYORISTAS DE VINOS Y BEBIDAS ALCOHOLICAS Y DE FANTASIA| VENTA AL POR MENOR DE BEBIDAS Y LICORES (BOTILLERIAS)| SERVICIOS DE BANQUETES, BODAS Y OTRAS CELEBRACIONES| SERVICIOS DE OTROS E;Grande;Región Metropolitana de Santiago;Servicios de Viajes, alimentación, alojamiento y entretenimiento;Restaurantes y catering;Servicios de comedor y banquetes;90101604;Concesionarios de casino de comida;Concesionarios de casino de comida;CS50012SERVICOIO ALIMENTACION PARA FUNCIONARIOS CORRESPONDIENTES AL MES DE OCTUBRE DE 2022.(ALMUERZOS);19450;Unidad no definida;CLP;2461;0;0;0;47866450;47866450
608-13900-SE22;09-01-2023 0:00:00;KCD_06310-22_ MMP Y MCC DE EQU. DE ENDSCOPIA MARCA;Mantención preventiva y mantencion correctiva  de equipos de endoscopia  marca olympus Res. exenta N°6310 del 22-08-2022 Cuota mes de NOVIEMBRE 2022 03/12 indicar en la factura la OC “ La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. Para consultas de estados de pago deberá ingresar a http] s://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado. ;Recepcion Conforme;Trato Directo;CLP;1745537;0;0;331652,03;2077189,03;331652,03;1745537;A 45 dias;Otra Forma de Despacho, Ver Instruc;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;SUR MEDICAL SPA;99.576.080-0;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS N.C;Grande;Región Metropolitana de Santiago;Servicios de producción y fabricación industrial;Servicios de apoyo o soporte a la fabricación;Servicios de mantenimiento y reparación de equipo de fabricación;73152101;Servicio de mantenimiento de equipo de fabricación;Servicio de mantenimiento de equipo de fabricación;MPP Y MCC DE EQUIPOS DE ENDOSCOPIA MARCA OLYMPUS;1;Unidad no definida;CLP;1745537;0;0;0;1745537;1745537
608-13916-SE22;03-01-2023 0:00:00;KCD_TERAPIA OXÍGENO NÍTRICO PARA INHALACIÓN;TERAPIA OXÍGENO NÍTRICO PARA INHALACIÓN (TERAPIA INOMAX) RES. EXENTA 7294 DE FECHA 12-10-2022 CONVENIO DESDE EL 01-08-2022 POR UN PERIODO DE 3 AÑOS SERVICIO DE ACUERDO A PRE-FACTURAS: 451-452-317-372-407-443/22 ARRIENDO DE 02 EQUIPO MENSUAL (USD 1200.-) INDICAR EN LA FACTURA LA ORDEN DE COMPRAS La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. Para consultas de estados de pago deberá ingresar a http] s://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado.;Recepcion Conforme;Trato Directo;CLP;5561504;0;0;1056685,76;6618189,76;1056685,76;5561504;A 45 dias;Otra Forma de Despacho, Ver Instruc;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;LINDE GAS CHILE S.A.;90.100.000-K;FABRICACION DE SUSTANCIAS QUIMICAS BASICAS, EXCEPTO ABONOS Y COMPUESTO| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Productos químicos industriales;Compuestos y mezclas;Derivados y compuestos orgánicos;12352102;Compuestos orgánicos nitrados o nitrosados;Compuestos orgánicos nitrados o nitrosados;CS40003 ARRIENDO DE 02 EQUIPOS PARA TERAPIA INOMAX MES DE NOVIEMBRE 2022 PREFACTURA 443/2022 (VALOR DÓLAR $887,46.-);1;Unidad no definida;CLP;1064952;0;0;0;1064952;1064952
608-13919-SE22;02-02-2023 0:00:00;POC. INSUMOS DE LABORATORIO CLINICO;AUTORIZA EL PAGO POR ADQUSICIÓN DE INSUMOS DE LABORATORIO CLINICO . SEGÚN RESOLUCIÓN EXENTA N° 00500 DE FECHA 31.01.2023.;Recepcion Conforme;Trato Directo;CLP;1498800;0;0;284772;1783572;284772;1498800;A 45 dias;Otra Forma de Despacho;6222;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;PV EQUIP  SA;79.895.670-1;VENTA AL POR MAYOR DE MAQUINARIA, HERRAMIENTAS, EQUIPO Y MATERIALES N.| OTROS TIPOS DE VENTA AL POR MENOR NO REALIZADA EN ALMACENES N.C.P.;Grande;Región Metropolitana de Santiago;Equipamiento para laboratorios;Instrumentos de medida y experimentación;Reactivos de analizadores clínicos y diagnósticos;41116011;Reactivos de analizadores microbiológicos;Reactivos de analizadores microbiológicos;9300845  ADQUISICIÓN DE INSUMOS PARA UNIDAD DE LABORATORIO CLINICO. ;2;Unidad no definida;CLP;42900;0;0;0;85800;85800
608-264-SE23;11-01-2023 0:00:00;ABR_PREVENCIÓN Y CONTROL DE IAAS;PREVENCIÓN Y CONTROL DE INFECCIONES ASOCIADOS A LA ATENCIÓN DE SALUD RES.EX.6500 DE 26.08.2022 CONVENIO DESDE EL 16.06.2022 POR 16 MESES CUOTA 5 CORRESPONDIENTE A OCTUBRE INDICAR EN LA FACTURA LA OC EMPRESA DEBE FACTURAR POR $8.923.838 DE ACUERDO A PREFACTURA La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. Para consultas de estados de pago deberá ingresar a http] s://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado.;Recepcion Conforme;Trato Directo;CLP;7573091;0;0;1438887,29;9011978,29;1438887,29;7573091;A 45 dias;Otra Forma de Despacho, Ver Instruc;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;BACTERIA FREE SPA;76.756.698-0;Servicios;Micro;Región Metropolitana de Santiago;Salud, servicios sanitarios y alimentación;Prevención y control de enfermedades;Prevención y control de enfermedades contagiosas;85111506;Servicios de prevención o control de enfermedades bacteriológicas;Servicios de prevención o control de enfermedades ;CS50206 SERVICIO DE PREVENCIÓN Y CONTROL DE IAAS;1;Unidad no definida;CLP;7573091;0;0;0;7573091;7573091
608-13901-SE22;03-01-2023 0:00:00;KCD_08848-22_ARRIENDO DE M. DE HEMODIÁLISIS Y 02 E;ARRIENDO DE 18 MÁQUINAS DE HEMODIÁLISIS Y 02 EESTANQUES DE AGUA OSMOTIZADA RES. EXENTA N° 8848 DEL 30.11.2022 CONVENIO POR 6 MESES CUOTA 1/6 CORRESPONDIENTE AL MES DE NOVIEMBRE 2022 INDICAR EN LA FACTURA LA OC “ La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. Para consultas de estados de pago deberá ingresar a http] s://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado. ;Recepcion Conforme;Trato Directo;CLP;5693088;0;0;1081686,72;6774774,72;1081686,72;5693088;A 45 dias;Otra Forma de Despacho, Ver Instruc;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;PENTAFARMA S A;96.640.350-0;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Grande;Región Metropolitana de Santiago;Equipos y suministros de limpieza;Tratamiento, suministros y eliminación de agua y aguas residuales;Equipos para el tratamiento y suministro de agua;47101514;Equipo de depuración de agua;Equipo de depuración de agua;CS60016 ARRIENDO DE ESTANQUE DE AGUA OSMOSADA, CUOTA 1/6 NOVIEMBRE 2022;2;Unidad no definida;CLP;150000;0;0;0;300000;300000
608-14101-SE22;18-01-2023 0:00:00;poc. SERVICIO ALIMENTACION FUNCIONARIOS NOVIEMBRE 22;SERVICIO ALIMENTACION FUNCIONARIOS MES DE NOVIEMBRE 2022 , SEGÚN RESOLUCIÓN EXENTA N°43 DE FECHA 17.01.2023;Recepcion Conforme;Trato Directo;CLP;120382929;0;0;22872756,51;143255685,51;22872756,51;120382929;A 45 dias;Otra Forma de Despacho;22.01.001.002;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;SODEXO CHILE SPA;94.623.000-6;OBRAS MENORES EN CONSTRUCCION (CONTRATISTAS, ALBANILES, CARPINTEROS)| MAYORISTAS DE VINOS Y BEBIDAS ALCOHOLICAS Y DE FANTASIA| VENTA AL POR MENOR DE BEBIDAS Y LICORES (BOTILLERIAS)| SERVICIOS DE BANQUETES, BODAS Y OTRAS CELEBRACIONES| SERVICIOS DE OTROS E;Grande;Región Metropolitana de Santiago;Servicios de Viajes, alimentación, alojamiento y entretenimiento;Restaurantes y catering;Servicios de comedor y banquetes;90101604;Concesionarios de casino de comida;Concesionarios de casino de comida;CS50012 SERVICIO DE ALIMENATACION PARA FUNCIONARIOS CORRESPONDIENTES AL MES DE NOVIEMBRE DE 2022.;6835;Unidad no definida;CLP;3010;0;0;0;20573350;20573350
608-14201-SE22;04-01-2023 0:00:00;MFT FARMACIA FIBRINOGENO;ID:  RES. EXENTA N°6301/22.08.2022 SERVICIO: PEDIDO FARMACOS  MES ENERO 2023 CORREOS: marco.silva@redsalud.gob.cl-michael.ponce@redsalud.gob.cl- ines.mesias@redsalud.gob.cl BODEGA: FARMACOS TELEFONOS: 32-2577733 - 32-2570236	 HORARIO RECEPCION: LUNES A VIERNES DE  08:00 A 15:00 HORAS. INDICAR LOTE/SERIE EN FACTURA/GUIÁ DE DESPACHO DESPACHO: ANTES DE DESPACHAR COORDINAR CON BODEGA FARMACIA	 OBSERVACIÓN: “La Boleta Electrónica o Factura Electrónica debe ser enviada a: dipresrecepcion@custodium.com en formato xml. La Factura o Guía de Despacho que no sea digital (que se adjunte con mercadería) debe ser entregada en BODEGAS (FARMACOS, INSUMOS CLINICOS, ECONOMATO, ALIMENTACION o INSUMOS ESTERILES) según corresponda, NO SE ENTENDERA POR RECEPCIONADA SI ES ENTREGADA EN OTRO LUGAR DISTINTO A LOS ANTES MENCIONADOS.Para consultas de estados 44de pago deberá ingresar a https://pagos.sigfe.gob.cl/ o https://www.tgr.cl/ banner Pago a proveedores del estado ;Recepcion Conforme;Trato Directo;CLP;2994000;0;0;568860;3562860;568860;2994000;A 45 dias;Despachar a Dirección de envío;;Hospital Dr. Gustavo Fricke;61.606.602-1;Region de Valparaiso;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;SALUD;NOVOFARMA SERVICE S A;96.945.670-2;SERVICIOS DE ALMACENAMIENTO Y DEPOSITO| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;Región Metropolitana de Santiago;Medicamentos y productos farmacéuticos;Medicamentos hematólicos;Agentes hemostáticos sistémicos y coagulantes;51131801;Fibrinogeno;Fibrinogeno;9990109 FIBRINOGENO HUMANO 1G/50 ML FA ;6;Frasco Ampolla;CLP;499000;0;0;0;2994000;2994000
